nr_runs	nr_files	mFDR	IP/PPs	target_PSM	decoy_PSM	FP_PSM	TP_PSM	target_pepID	decoy_pepID	FP_pepID	FP_pepID_stdev	TP_pepID	pepFDR	target_protID	decoy_protID	FP_protID	FP_protID_stdev	TP_protID	protFDR	target_protIDs	decoy_protIDs	FP_protIDs	TP_protIDs	protFDRs	target_protIDns	decoy_protIDns	FP_protIDns	TP_protIDns	protFDRns
19	1	0	1	0	0	0	0	0	0	0	0.00000000	0	0.00000000	0	0	0	0.00000000	0	0.00000000	0	0	0	0	0.00000000	0	0	0	0	0.00000000
19	1	0.0002	0.999919	162826	32	32	162794	4102	4	4	0.05418722	4098	0.00097442	204	4	4	0.19859368	200	0.01941258	6	0	0	6	0.00000000	198	4	4	194	0.02000084
19	1	0.0004	0.998761	171218	68	68	171150	4383	6	6	0.06858524	4377	0.00136785	254	6	6	0.25495257	248	0.02336334	11	0	0	11	0.00000000	243	6	6	237	0.02442094
19	1	0.0006	0.991459	175092	104	104	174988	4600	8	8	0.08111519	4592	0.00173770	315	6	6	0.29034786	309	0.01877622	49	0	0	49	0.00000000	266	6	6	260	0.02223500
19	1	0.0008	0.977084	176220	140	140	176080	4669	8	8	0.08172170	4661	0.00171200	320	6	6	0.29191940	314	0.01847990	52	0	0	52	0.00000000	268	6	6	262	0.02206555
19	1	0.001	0.95183	176894	176	176	176718	4707	12	12	0.10045231	4695	0.00254725	322	10	10	0.36262030	312	0.03064273	49	2	2	47	0.04027330	273	8	8	265	0.02891417
19	1	0.0012	0.908066	177424	212	212	177212	4754	14	14	0.10901911	4740	0.00294239	329	12	12	0.40975429	317	0.03595752	51	1	1	50	0.01933010	278	11	11	267	0.03900787
19	1	0.0014	0.876722	177667	248	248	177419	4773	16	16	0.11675496	4757	0.00334933	333	13	13	0.43687513	320	0.03845834	54	0	0	54	0.00000000	279	13	13	266	0.04590189
19	1	0.0016	0.833631	177893	284	284	177609	4796	19	19	0.12749774	4777	0.00395824	337	14	14	0.44973590	323	0.04093526	53	1	1	52	0.01859189	284	13	13	271	0.04510497
19	1	0.0018	0.76529	178190	320	320	177870	4825	20	20	0.13119234	4805	0.00414151	342	14	14	0.46040508	328	0.04030765	56	0	0	56	0.00000000	286	14	14	272	0.04820006
19	1	0.002	0.681433	178481	356	356	178125	4859	22	22	0.13805266	4837	0.00452375	351	15	15	0.48846884	336	0.04204565	61	1	1	60	0.01612899	290	14	14	276	0.04749708
19	1	0.0022	0.583513	178742	393	393	178349	4892	27	27	0.15337965	4865	0.00551440	355	17	17	0.52365187	338	0.04710408	56	3	3	53	0.05269521	299	14	14	285	0.04605691
19	1	0.0024	0.532458	178863	429	429	178434	4913	28	28	0.15651459	4885	0.00569418	363	17	17	0.54392314	346	0.04600450	63	1	1	62	0.01559256	300	16	16	284	0.05239100
19	1	0.0026	0.48384	179029	465	465	178564	4926	37	37	0.17999272	4889	0.00750458	369	24	24	0.65089626	345	0.06387503	62	6	6	56	0.09503986	307	18	18	289	0.05758115
19	1	0.0028	0.433887	179169	501	501	178668	4943	38	38	0.18270678	4905	0.00768088	373	24	24	0.66382816	349	0.06314287	61	4	4	57	0.06435052	312	20	20	292	0.06290676
19	1	0.003	0.397337	179289	537	537	178752	4953	43	43	0.19445472	4910	0.00867397	376	26	26	0.69487842	350	0.06784378	58	4	4	54	0.06766382	318	22	22	296	0.06787660
19	1	0.0032	0.361332	179407	574	574	178833	4970	49	49	0.20781083	4921	0.00985046	380	30	29	0.74312699	351	0.07747161	59	7	7	52	0.11642626	321	23	23	298	0.07031172
19	1	0.0034	0.320176	179541	610	610	178931	4982	53	53	0.21630209	4929	0.01062890	384	32	31	0.76897167	353	0.08176954	62	7	7	55	0.11078454	322	25	25	297	0.07618281
19	1	0.0036	0.292759	179648	646	646	179002	4992	59	59	0.22831015	4933	0.01180846	385	36	35	0.80646890	350	0.09179405	60	7	7	53	0.11453008	325	29	28	297	0.08759663
19	1	0.0038	0.265835	179751	683	683	179068	5002	61	61	0.23233561	4941	0.01218432	389	38	37	0.83157990	352	0.09588466	61	9	9	52	0.14481975	328	29	28	300	0.08678392
19	1	0.004	0.243455	179834	719	719	179115	5009	65	65	0.23990511	4944	0.01296514	390	40	39	0.85217187	351	0.10067670	61	9	9	52	0.14482590	329	31	30	299	0.09249098
19	1	0.0042	0.226616	179911	755	755	179156	5015	71	71	0.25073356	4944	0.01414498	391	44	43	0.88376994	348	0.11050872	59	13	13	46	0.21637744	332	31	30	302	0.09169470
19	1	0.0044	0.205787	179999	791	791	179208	5027	75	75	0.25790807	4952	0.01490619	395	47	46	0.91785219	349	0.11682723	60	16	16	44	0.26182557	335	31	30	305	0.09085738
19	1	0.0046	0.193381	180068	828	828	179240	5033	81	81	0.26802622	4952	0.01607950	397	52	51	0.95533611	346	0.12865518	60	17	17	43	0.27829929	337	35	34	303	0.10201231
19	1	0.0048	0.171362	180182	864	864	179318	5042	84	84	0.27310981	4958	0.01664525	400	52	51	0.96231048	349	0.12765571	62	13	13	49	0.20589631	338	39	38	300	0.11330388
19	1	0.005	0.156777	180264	901	901	179363	5055	87	87	0.27822399	4968	0.01719536	402	54	53	0.97574146	349	0.13193139	62	13	13	49	0.20593592	340	41	40	300	0.11843645
19	1	0.0052	0.140859	180340	937	937	179403	5066	87	87	0.27853150	4979	0.01715799	406	54	53	0.98382560	353	0.13059143	63	9	9	54	0.14026487	343	45	44	299	0.12881468
19	1	0.0054	0.126156	180439	974	974	179465	5084	90	90	0.28371917	4994	0.01768675	410	57	56	1.01072248	354	0.13650340	65	11	11	54	0.16616204	345	46	45	300	0.13091554
19	1	0.0056	0.113559	180528	1010	1010	179518	5093	99	99	0.29756765	4994	0.01942104	411	62	61	1.04083385	350	0.14818743	62	15	15	47	0.23766272	349	47	46	303	0.13229211
19	1	0.0058	0.102137	180618	1047	1047	179571	5102	101	101	0.30076880	5001	0.01977841	417	62	61	1.06362104	356	0.14593693	67	14	14	53	0.20509865	350	48	47	303	0.13461168
19	1	0.006	0.0949485	180672	1084	1084	179588	5106	105	105	0.30666701	5001	0.02054561	420	64	63	1.08301200	357	0.14955713	69	16	16	53	0.22758694	351	48	47	304	0.13421794
19	1	0.0062	0.087488	180741	1120	1120	179621	5108	107	107	0.30957398	5001	0.02092875	421	65	64	1.08794931	357	0.15155270	67	15	15	52	0.21976011	354	50	49	305	0.13864338
19	1	0.0064	0.0799373	180812	1157	1157	179655	5112	109	109	0.31251632	5003	0.02130326	425	65	64	1.09776245	361	0.15007443	70	15	15	55	0.21026911	355	50	49	306	0.13820505
19	1	0.0066	0.0728848	180876	1193	1193	179683	5119	115	115	0.32103486	5004	0.02244517	428	69	68	1.12844846	360	0.15820754	72	18	18	54	0.24533633	356	51	50	306	0.14058598
19	1	0.0068	0.0676616	180937	1230	1230	179707	5126	120	120	0.32800538	5006	0.02338906	433	72	71	1.14301414	362	0.16323266	75	20	20	55	0.26177683	358	52	51	307	0.14258794
19	1	0.007	0.063311	180977	1266	1266	179711	5131	122	122	0.33082655	5009	0.02375569	436	73	72	1.15349671	364	0.16434685	76	19	19	57	0.24539462	360	54	53	307	0.14723677
19	1	0.0072	0.0589389	181022	1303	1303	179719	5140	126	126	0.33637401	5014	0.02449159	442	77	76	1.20460997	366	0.17088686	81	23	23	58	0.27853708	361	54	53	308	0.14673265
19	1	0.0074	0.0549643	181069	1339	1339	179730	5147	129	129	0.34049067	5018	0.02504060	447	80	78	1.22771661	369	0.17556226	85	26	26	59	0.30005655	362	54	53	309	0.14633017
19	1	0.0076	0.051114	181121	1376	1376	179745	5154	133	133	0.34583277	5021	0.02578197	451	84	82	1.26841985	369	0.18264456	88	27	26	62	0.30087430	363	57	56	307	0.15398281
19	1	0.0078	0.0463723	181166	1413	1413	179753	5160	136	136	0.34981592	5024	0.02633285	454	87	85	1.29984779	369	0.18786455	86	28	27	59	0.31918393	368	59	58	310	0.15717578
19	1	0.008	0.0432067	181199	1449	1449	179750	5164	140	140	0.35492324	5024	0.02708635	457	91	89	1.33634505	368	0.19516958	88	31	30	58	0.34527566	369	60	59	310	0.15937193
19	1	0.0082	0.0401565	181239	1486	1486	179753	5169	147	147	0.36361624	5022	0.02841317	461	98	96	1.36941047	365	0.20847188	89	36	35	54	0.39667499	372	62	61	311	0.16344479
19	1	0.0084	0.0367065	181293	1522	1522	179771	5177	150	150	0.36749067	5027	0.02894820	465	101	99	1.38637988	366	0.21303020	92	38	37	55	0.40510585	373	63	62	311	0.16565497
19	1	0.0086	0.0331173	181358	1559	1559	179799	5187	158	158	0.37723861	5029	0.03043331	473	109	107	1.44211403	366	0.22600606	98	43	42	56	0.43032553	375	66	65	310	0.17261057
19	1	0.0088	0.0298862	181420	1596	1596	179824	5193	166	166	0.38659478	5027	0.03193730	477	116	114	1.47426589	363	0.23859165	98	49	48	50	0.49055267	379	67	66	313	0.17344079
19	1	0.009	0.0275667	181474	1633	1633	179841	5204	172	172	0.39371527	5032	0.03302169	483	122	120	1.51868662	363	0.24777522	101	50	49	52	0.48561690	382	72	71	311	0.18489037
19	1	0.0092	0.0245443	181537	1670	1670	179867	5216	181	181	0.40400552	5035	0.03466960	489	130	128	1.55855434	361	0.26084884	101	55	54	47	0.53431299	388	75	74	314	0.18966358
19	1	0.0094	0.021994	181626	1707	1707	179919	5230	186	186	0.40991353	5044	0.03553190	497	134	131	1.59752776	366	0.26444909	102	50	49	53	0.48079894	395	84	82	313	0.20858153
19	1	0.0096	0.020144	181692	1744	1744	179948	5241	194	194	0.41876101	5047	0.03698235	506	140	137	1.63742668	369	0.27134970	108	52	51	57	0.47220590	398	88	86	312	0.21684600
19	1	0.0098	0.0189073	181721	1780	1780	179941	5245	197	197	0.42202842	5048	0.03752559	508	143	140	1.64047556	368	0.27617025	108	53	52	56	0.48145608	400	90	88	312	0.22074307
19	1	0.01	0.0178439	181762	1817	1817	179945	5250	202	202	0.42735093	5048	0.03844137	511	148	145	1.67689345	366	0.28409614	111	53	52	59	0.46835743	400	95	93	307	0.23296364
